brand_name,revenue,total_qty,profit,profit_margin
Colavita,23539.073,35.0,730.7060800000007,0.031042262369465473
Simco,23346.0,70.0,2877.7527999999998,0.1232653473828493
Khadi Natural,23235.195,280.0,303.1770529999995,0.013048181992877593
Post,23160.0,27.0,6792.893999999998,0.29330284974093257
W2,22681.0,109.0,13132.441683,0.5790062908601913
Oateo,22482.789,125.0,5753.493524000001,0.2559065747581406
Saule,22197.0,252.0,8560.012711000003,0.38563827143307666
The Man Company,21657.959,48.0,6260.948019999999,0.28908301193108726
Saridon,21102.0,562.0,3163.966302999999,0.14993679760212297
HE,21038.797,111.0,4311.572809999999,0.2049343795655236
Impact,20956.699,154.0,6717.367828999999,0.3205355876419277
Edible PRO,20775.746,125.0,6570.740970000003,0.3162697970027167
Evian,20675.0,86.0,192.11198000000005,0.009291994195888756
SVS,20526.978,98.0,1269.7819999999992,0.061859178686701925
Rise N Shine,20478.913,213.0,6959.875005999999,0.3398556850160943
Toni&Guy,20216.0,33.0,5931.251540000001,0.29339392263553626
Devagabond,20082.934,43.0,6620.712309999998,0.3296685788042722
Casio,19737.881999999998,44.0,1819.0377300000007,0.09215972260853525
Paper Club,19728.0,83.0,-28.240810000000025,-0.0014315090227088414
Pure Home + Living,19040.0,20.0,4040.0,0.21218487394957983
Pride of Cows,18914.0,165.0,3914.0,0.20693666067463254
Scalpe Pro,18908.286,155.0,-1757.5783139999999,-0.09295280989509043
Sepoy & Co.,18811.0,79.0,433.4369699999996,0.02304167614693528
Postcard,18430.517,241.0,2230.0720440000005,0.12099888700897542
Halo,18366.2,66.0,282.4156899999999,0.01537692554801755
Mediker,18327.895,368.0,1914.7622440000014,0.1044725673079206
Samyang,18295.0,144.0,6403.4123,0.350008871276305
Coral Tree,18172.375,123.0,7735.224655000001,0.42565843237331397
La Carne,18108.0,59.0,-1351.63002,-0.07464270046388337
Krishna,17569.0,62.0,2271.8020299999985,0.12930741817974833
Amul Pro,17473.338,101.0,3862.96827,0.22107786560301185
Fiama Di Wills,17418.794,79.0,-10765.824180000001,-0.6180579539547916
Roops,17394.1,118.0,7153.072935000001,0.4112355876417867
Nimwash,17283.0,168.0,3053.324547,0.1766663511543135
Magicleaf,17104.0,34.0,5214.231920000001,0.30485453227315257
Wingz,17007.665,130.0,6423.059975,0.37765677857601265
Komodo,16675.0,35.0,4004.35208,0.24014105427286359
Similac Advance,16625.0,29.0,2317.1937099999996,0.13938007278195486
Elovera,16455.0,71.0,3046.2767099999983,0.18512772470373737
IKEA,16440.0,37.0,3383.3691300000005,0.20580104197080296
PRO365,16192.0,45.0,4086.8099999999977,0.2523968626482212
Chappi,16131.0,23.0,224.66128000000015,0.013927300229372025
La Molisana,15990.0,57.0,4128.718769999999,0.2582063020637898
Paseo,15782.1,56.0,6886.0628,0.43632107260757436
Perfect Purity,15453.0,411.0,6825.0,0.4416618132401475
Saffron,15260.0,332.0,2956.6486280000004,0.19375154836173003
Parle Kaccha Mango Bite,15197.0,294.0,2608.749067999999,0.17166210883727046
Nestle Coffee-mate,15094.0,19.0,3175.477999999999,0.21038015105339863
LuvIt,15030.297999999999,115.0,6068.663925999995,0.4037620495614921
Jacker,15004.526,77.0,4554.90421,0.3035686838757852
Crocin,14878.0,253.0,2054.50053,0.1380898326387955
Ciphands,14654.0,120.0,4758.098739,0.32469624259587826
Delmy,14541.858,325.0,8065.773088999999,0.5546590462511737
Royal Dansk,14500.0,29.0,4639.855029999999,0.31999000206896544
Fevicol A+,14434.907,632.0,3509.026387000001,0.24309310666151163
Rex,14324.059,473.0,2278.507044000001,0.1590685324599683
Kettle Studio,14147.1,143.0,3379.119999999999,0.23885601996168818
InstaCuppa,13996.0,10.0,1705.9649999999992,0.12188946841954838
FreshBurst,13836.614,225.0,6007.869112000003,0.4342008176277811
Kitchen Kraft,13616.0,32.0,3409.75124,0.2504223883666275
Harshaman,13579.0,97.0,4065.9971900000005,0.29943274099712797
Empress,13290.0,353.0,3381.653675999999,0.2544509914221218
Sprig,13113.0,37.0,6.3192000000000235,0.0004819034545870528
Walkers,13011.666000000001,38.0,2249.43668,0.1728784523058
Eurospa,12984.277,61.0,5407.344245000001,0.4164532414858371
Babool,12764.986,134.0,-82.36940500000017,-0.00645276109194324
Staedtler,12670.0,16.0,1295.3534999999997,0.10223784530386738
Meiji Hello Panda,12595.16,98.0,2855.0089100000005,0.2266750807453022
Nando's,12409.446,36.0,290.89716000000044,0.023441591187874176
Evocus,12240.0,66.0,191.49158800000055,0.015644737581699392
Brut,11706.0,35.0,3722.10821,0.31796584742866907
Full Houz,11142.108,77.0,4011.298341999999,0.36001251666201756
Loreto,11012.75,45.0,3515.71415,0.31924034868674944
Moti,10930.111,167.0,741.3134369999997,0.06782304745121066
Kapiva,10783.0,20.0,286.51813999999985,0.026571282574422688
Olitalia,10734.0,14.0,3236.972669999999,0.30156257406372267
Kellogg's Pop Tarts,10677.0,18.0,3688.6399999999994,0.3454753207829914
Bragg,10440.0,16.0,3.513600000000224,0.0003365517241379525
Fevigum,10384.0,322.0,1891.4438490000005,0.18214983137519264
Lal Qilla,10164.0,52.0,1643.0399999999995,0.16165289256198342
Fena,10051.0,30.0,2038.0357960000003,0.2027694553775744
Colgate Plax,9757.9,52.0,-764.5094999999997,-0.07834774900337159
Royal Canin,9717.0,15.0,1039.0677,0.10693297313985799
Tasty Tales,9710.92,102.0,1142.92,0.1176943070275525
Godrej,9611.413,120.0,3725.676311999999,0.38763044642863637
Marmite,9600.0,12.0,2880.0479999999993,0.3000049999999999
Thermoseal,9413.0,64.0,1783.9440050000017,0.18951917613938188
Power Gummies,9355.0,8.0,2635.0405600000004,0.28167189310529134
ChefBoss,9268.0,151.0,-237.7238119999999,-0.025649958135520057
Dabur Sanitize,9249.685,52.0,-366.0477300000001,-0.03957407522526444
Cross,9198.0,4.0,686.7249000000006,0.07466024135681677
Earthmade Organix,9173.0,61.0,-366.40750000000014,-0.03994412951052002
Ritz,9088.0,28.0,2527.6336,0.2781286971830986
Skippy,9013.0,22.0,1164.0767500000002,0.1291553034505714
St. Ives,8991.0,25.0,2830.904400000001,0.3148597931264599
Post Honey Bunches of Oats,8945.0,11.0,2755.31519,0.30802852878703185
Maille,8758.0,16.0,2130.4123999999993,0.24325329984014607
Udhaiyam,8357.755000000001,85.0,1039.2550000000006,0.1243461910525016
Haribo,8316.206,37.0,1303.1359200000006,0.1566983694247113
Bianca,8299.0,7.0,-2325.8320599999997,-0.28025449572237615
Mozo,8257.0,94.0,2616.8052510000016,0.31691961378224554
The Green Snack Co.,8106.308,58.0,1859.7869200000002,0.22942465546584218
Kimball,7952.249,55.0,1970.24509,0.24775948162588973
Sprig Tea,7947.0,48.0,2184.6600850000004,0.2749037479552033
Om Bhakti,7942.0,38.0,2382.7829500000007,0.3000230357592547
Orpat,7738.0,22.0,1848.3066800000006,0.23886103385887833
Trident,7695.0,43.0,7.7484600000001365,0.0010069473684210704
Tate & Lyle,7262.0,24.0,2268.77296,0.3124170972183971
Ceres,7229.793,35.0,3052.6410800000003,0.42223077202901943
QUA,7200.0,55.0,0.572359999999918,7.949444444443306e-05
Altoids,7175.0,22.0,1856.7602600000002,0.2587819177700349
Sour Punk,7120.97,204.0,2248.599426999999,0.3157715068312321
Fox's,7110.0,18.0,2133.7749999999996,0.30010900140646973
Al Ameera,7044.0,14.0,2071.88669,0.2941349645088018
Philadelphia,7000.0,8.0,6.988800000000083,0.000998400000000012
Only Earth,6900.0,23.0,1.2745999999997366,0.00018472463768112125
MamyPoko,6847.0,38.0,920.6806500000002,0.1344648240105156
Silk,6804.0,16.0,865.7031999999996,0.12723445032333916
Sakura,6765.0,13.0,2244.7655999999997,0.331820487804878
Theobroma,6761.0,11.0,995.3588599999998,0.1472206567075876
Ricola,6618.0,29.0,1746.0,0.2638259292837715
Acroware,6607.0,15.0,2597.5054600000003,0.39314446193431213
Rajni's Classic Home,6512.0,9.0,1787.0,0.2744164619164619
Pond's Men,6474.0,39.0,-295.84818999999993,-0.045697897744825446
Aristocrat,6281.0,9.0,1622.97198,0.25839388313962747
Raho Safe,6268.0,96.0,-4748.673981999999,-0.757605932035737
Lehar,6037.294,305.0,1092.7981780000002,0.1810079446188972
Naagin,5999.0,23.0,1.720600000000104,0.00028681446907819706
Zess,5968.702,48.0,1888.8994949999997,0.3164673818528718
RiseUp,5952.0,48.0,1211.883668,0.20360948723118277
Post Pebbles,5841.0,9.0,1333.8923599999998,0.228367122068139
Pam,5487.0,9.0,1392.02718,0.25369549480590486
Provedic,5475.0,5.0,0.5407999999998765,9.877625570774e-05
Old Oak,5429.0,11.0,1351.4944,0.24893984159145333
Mathieu Teisseire,5425.0,7.0,1735.9921000000002,0.3199985437788019
Jolly Rancher,5369.0,3.0,1379.0,0.25684485006518903
The Moms Co.,5327.0,11.0,638.8954000000001,0.11993531068143422
Weetabix,5296.073,16.0,1218.0921599999997,0.22999912576733736
Sugar Watchers,5238.0,39.0,930.6722680000001,0.17767702710958383
eCraftIndia,5103.0,7.0,1183.0214300000002,0.23182861650009803
Proklean,5049.0,50.0,-187.003786,-0.03703778688849277
Kallo,5024.0,16.0,1800.3840600000003,0.3583566998407644
Carefree,4937.0,50.0,517.4668999999999,0.10481403686449259
Fragata,4850.0,15.0,73.61982,0.015179344329896908
Ikitz,4836.0,5.0,2746.0996199999995,0.5678452481389578
Peacock,4800.0,24.0,1296.2191299999997,0.27004565208333325
Whittaker's,4770.0,6.0,196.55600000000004,0.04120670859538785
Lee Kum Kee,4745.0,19.0,4.8015300000001275,0.0010119135932560859
Glucon-C,4729.3189999999995,13.0,557.6696200000001,0.1179175310441102
Fiona,4602.0,26.0,389.8700000000001,0.0847175141242938
Splenda,4558.0,9.0,152.55800000000005,0.03347038174638
Similac,4540.0,12.0,635.7243600000002,0.14002739207048462
Natraj,4515.0,115.0,1203.5694899999994,0.26657131561461783
Makino,4408.0,123.0,12.580033000000167,0.0028539094827586585
Alina,4315.5419999999995,10.0,1539.48207,0.356729715525883
Wonderchef,4300.0,3.0,4.292599999999993,0.0009982790697674402
Jerhigh,4200.0,8.0,830.5336,0.19774609523809522
Flying Goose,4196.0,10.0,-40.13119999999992,-0.00956415633937081
Perennial Foods,4193.0,58.0,1269.7998080000004,0.3028380176484618
Gaviscon,4167.0,29.0,652.19079,0.1565132685385169
Yajnas,4121.0,2.0,2444.692,0.5932278573161854
Ruchi,4113.978,48.0,842.065341,0.20468396792593446
Infinity,4062.486,48.0,879.902,0.21659200794784278
Penn State,3996.0,4.0,4.0064000000002125,0.0010026026026026557
Planters,3995.0,5.0,1198.5300000000002,0.3000075093867335
Larah by Borosil,3928.0,3.0,169.21979999999985,0.04308039714867613
Wholesale Plaza,3924.0,20.0,1549.5998299999999,0.39490311671763506
Nestle Nesquik,3921.0,8.0,1126.7438799999998,0.28736135679673547
PrettyKrafts,3870.0,8.0,2633.95806,0.6806093178294573
Hunt's Diced,3847.0,10.0,1031.3200000000002,0.26808422147127636
Lavazza,3800.0,8.0,3.7983999999999014,0.0009995789473683952
Post Great Grains,3800.0,4.0,1329.976,0.34999368421052635
NIC,3780.0,13.0,999.8638000000002,0.26451423280423286
Oriental,3775.0,21.0,663.74469,0.17582640794701987
Chips Ahoy,3745.0,5.0,1263.50608,0.3373848010680908
Papboo,3716.51,17.0,703.31785,0.18924147923724138
Maltesers,3696.0,4.0,3.0837999999999965,0.000834361471861471
Fabiano,3636.0,7.0,727.0772400000001,0.1999662376237624
Kings Coffee,3614.0,26.0,3.5775999999997907,0.0009899280575538989
Moskito Safe,3600.0,16.0,709.59401,0.19710944722222223
Worldone,3555.0,15.0,2.48050000000012,0.0006977496483825935
LetsShave,3525.0,21.0,926.6290399999998,0.2628734865248226
Hoffen,3515.0,2.0,1906.5232,0.5423963584637269
HAANS,3476.0,9.0,1614.8287999999998,0.46456524741081695
Aurion,3345.0,4.0,1050.091,0.3139285500747384
Devan's,3315.0,5.0,0.32100000000014006,9.683257918556261e-05
Japanese Choice,3300.0,6.0,0.34350000000006276,0.00010409090909092811
Jack Daniel's,3250.0,5.0,3.231999999999857,0.0009944615384614944
SanDisk,3225.0,5.0,1478.1162,0.45833060465116277
Arnott's Tim Tam,3137.0,7.0,3.155999999999949,0.0010060567421102803
Bavaria,3072.8379999999997,11.0,-34.176429999999925,-0.01112210601404953
Innisfree,3050.0,7.0,0.2769999999998163,9.08196721310873e-05
Linc,3000.0,22.0,188.71740000000008,0.06290580000000003
VS Mani & Co.,2914.077,20.0,365.92712999999986,0.1255722240695767
Kilta Coffee co.,2880.0,6.0,0.32784000000003743,0.00011383333333334634
L'Occitane,2850.0,2.0,0.27710000000001855,9.722807017544511e-05
Pulmoll,2820.0,12.0,2.8633800000000065,0.0010153829787234066
Chois1,2800.0,2.0,3.9200000000000728,0.001400000000000026
Munix,2789.0,14.0,639.7480599999999,0.22938259591251342
Sancha,2788.38,8.0,-6.64924000000002,-0.0023846247642000085
Dentyne,2772.0,28.0,831.5719999999998,0.2999898989898989
Skybags,2748.0,2.0,1155.0270500000001,0.4203155203784571
Similac IQ+,2720.0,4.0,380.8159999999998,0.1400058823529411
KPL Shudhi,2616.0,8.0,627.80001,0.2399847133027523
M&S,2598.0,2.0,2.5900000000001455,0.0009969207082371615
Garnier Skin Naturals,2597.0,14.0,-84.02800000000013,-0.03235579514824803
SimMom,2575.0,5.0,360.4966,0.1399986796116505
De Nigris,2479.0,8.0,870.5200000000002,0.35115772488906827
Kapiva Ayurveda,2449.0,7.0,211.2512799999999,0.08626022049816247
Organic Harvest,2444.0,10.0,739.9856000000001,0.30277643207855975
Lifelong,2432.0,9.0,722.0,0.296875
Olicoop,2424.66,11.0,-32.85519999999997,-0.01355043593740977
Panzani,2400.0,8.0,1800.6208000000001,0.7502586666666667
Glee,2398.0,2.0,1762.9898699999999,0.7351917723102585
See Way,2395.0,8.0,743.73548,0.31053673486430067
Happy Cow,2390.0,6.0,2.3839999999999577,0.0009974895397489364
Oye Happy,2386.0,2.0,389.596,0.16328415758591786
Nivia,2380.0,3.0,751.4079999999999,0.3157176470588235
Kellogg's Fruit n Fibre,2325.0,3.0,1239.99,0.5333290322580645
Motomax,2297.0,19.0,686.692672,0.2989519686547671
Hario,2250.0,1.0,343.21440000000007,0.15253973333333337
GuyLian,2245.0,5.0,2.233099999999979,0.000994699331848543
Kellogg's Coco Pops,2210.0,4.0,779.98,0.3529321266968326
Bonne Maman,2195.0,5.0,188.55340000000007,0.08590132118451028
Wellberg,2188.0,3.0,777.5184100000001,0.3553557632541134
Fisherman's Friend,2178.0,22.0,693.0999999999999,0.3182277318640955
Dr Pepper,2160.0,8.0,2.175600000000088,0.001007222222222263
Creamooz,2128.0,36.0,664.8213280000002,0.31241603759398506
Tostitos,2097.0,3.0,2.1072000000000344,0.0010048640915593869
Popet,2097.0,3.0,2.0924999999999727,0.0009978540772532058
Logitech,2095.0,3.0,622.9618,0.2973564677804296
La Vache Qui Rit,2093.0,7.0,2.071999999999946,0.0009899665551839206
L'Oreal Professionnel,2090.0,3.0,251.2414,0.1202111961722488
Blue Pine,2090.0,16.0,2.060859999999991,0.0009860574162679383
Libra,2062.0,4.0,1165.9998,0.5654703200775946
Nestle NesPlus,2053.0,8.0,317.213838,0.1545123419386264
Barsoi,1998.0,2.0,2.0032000000001062,0.0010026026026026557
Kiri,1996.0,4.0,1.9967999999998938,0.0010004008016031532
Bachun,1995.0,7.0,1.9936000000001286,0.0009992982456140996
Zimi,1983.0,4.0,453.48,0.2286838124054463
Olivado,1980.0,1.0,0.2039999999999509,0.00010303030303027822
Pollution Safe,1961.0,8.0,618.5627900000001,0.31543232534421217
Palmer's,1955.0,4.0,0.18840000000000146,9.636828644501354e-05
Antico Casale,1950.0,6.0,1.9391999999999143,0.0009944615384614944
Uno,1944.0,18.0,684.2344579999999,0.35197245781893
Carnation,1944.0,6.0,698.22,0.3591666666666667
Dyazo,1899.0,2.0,273.2904000000001,0.14391279620853084
Pure Nutrition,1898.0,2.0,1.899499999999989,0.0010007903055848204
Brustro,1893.0,3.0,238.86419999999998,0.12618288431061805
Schneider,1890.0,4.0,1.9056000000000495,0.0010082539682539945
Arla,1870.0,3.0,360.1504,0.19259379679144384
Orka,1822.0,5.0,332.7894600000001,0.18265063666300774
Glun,1815.0,4.0,816.8048,0.4500301928374656
Beanly,1806.0,5.0,506.006,0.28018050941306755
Sequence,1800.0,2.0,359.9988000000001,0.19999933333333336
Murano,1800.0,9.0,1.8216000000001031,0.0010120000000000573
M&S food,1798.0,2.0,1.7887000000000626,0.0009948275862069313
Funskool,1796.0,4.0,1.2436000000000718,0.0006924276169265433
Welch's,1763.0,3.0,398.0,0.2257515598411798
&Me,1741.0,3.0,413.12793,0.23729346927053416
The Art Loom,1725.962,5.0,-22.302000000000078,-0.012921489580883055
Basso,1699.0,2.0,202.49800000000005,0.1191865803413773
Amiraj,1694.842,10.0,1187.4527400000002,0.7006273977161294
Jokuse,1665.0,44.0,537.129821,0.3226004930930931
Warheads,1636.0,5.0,411.0,0.25122249388753054
Elmer's,1632.0,8.0,129.06940000000006,0.07908664215686279
Levista,1620.0,3.0,1.6182000000000016,0.0009988888888888899
Early Foods,1600.0,6.0,479.92600000000004,0.29995375
OGX,1598.0,2.0,0.16200000000003456,0.00010137672090114804
Butlers,1570.0,8.0,439.582,0.2799885350318471
Benadryl,1568.0,14.0,215.75400000000002,0.1375982142857143
Beverly Hills Polo Club,1550.0,6.0,538.0394400000001,0.3471222193548388
Domestos,1512.0,8.0,621.9024,0.41131111111111107
Stick'n,1510.0,3.0,0.14050000000003138,9.304635761591482e-05
Irich,1500.0,1.0,149.99929999999995,0.0999995333333333
HP,1494.0,6.0,800.28,0.5356626506024096
Odonil Nature,1489.0,25.0,162.84717999999998,0.10936680993955673
Yellow Farms,1479.0,2.0,306.50559999999996,0.2072384043272481
Veg Wash +,1465.0,15.0,655.0,0.447098976109215
Cosco,1428.0,3.0,466.7130000000001,0.32682983193277315
Duzzit,1414.0,6.0,0.6864599999999825,0.0004854738330975831
Ottogi,1406.0,2.0,428.32000000000005,0.3046372688477952
Toycraft,1398.0,2.0,279.596,0.19999713876967096
Dr. Beckmann,1397.0,3.0,0.13960000000002992,9.992841803867568e-05
Sugary Delights,1353.0,2.0,387.19300000000004,0.2861736881005174
Jolen,1350.0,2.0,0.15079999999989013,0.00011170370370362232
Third Wave coffee,1350.0,3.0,1.366199999999992,0.0010119999999999942
Barbican,1320.0,6.0,0.07019999999999982,5.3181818181818043e-05
ELV,1319.0,3.0,272.0096,0.20622410917361636
Maverick & Farmer Coffee,1300.0,2.0,0.11200000000008004,8.615384615390772e-05
Langnese,1300.0,2.0,403.006,0.3100046153846154
Lukzer,1300.0,2.0,335.6096,0.25816123076923075
Dreamland,1300.0,2.0,1.2919999999999163,0.0009938461538460896
India Hemp Organics,1299.0,1.0,0.1268000000000029,9.761354888375898e-05
Popit,1293.344,4.0,253.35679999999996,0.19589281737882572
Parle Milano,1290.0,43.0,168.18724999999998,0.13037771317829455
Shipra,1275.0,5.0,-23.969699999999932,-0.0187997647058823
Watties,1262.0,5.0,265.1,0.21006339144215533
Smoor,1258.0,3.0,290.4820000000001,0.23090779014308432
Chaokoh,1250.0,5.0,1.256000000000057,0.0010048000000000457
Ritter Sport,1225.0,5.0,0.13639999999995212,0.00011134693877547111
Nespresso,1200.0,1.0,0.1169999999999618,9.749999999996816e-05
Kraft Miracle Whip,1198.0,2.0,359.38800000000003,0.2999899833055092
Didier & Frank,1196.0,4.0,1.179200000000037,0.0009859531772575562
Love & Care,1186.0,11.0,28.882649999999984,0.024352993254637422
Bibigo,1180.0,4.0,0.10239999999998872,8.67796610169396e-05
Sakthi,1179.0,32.0,329.56199999999995,0.2795267175572519
Kolan,1158.0,3.0,-26.87340000000006,-0.02320673575129539
Veen Still,1150.0,5.0,1.1637600000000248,0.001011965217391326
Blue Elephant,1140.0,4.0,14.982400000000013,0.013142456140350887
Shaka Harry,1120.0,4.0,235.0,0.20982142857142858
La Folie,1100.0,2.0,0.11019999999996344,0.00010018181818178495
Voss,1100.0,4.0,1.0896000000000186,0.0009905454545454714
Swiss Miss,1090.0,2.0,111.40204000000006,0.1022037064220184
Alpen,1080.641,2.0,251.03095999999994,0.23229820079008656
Pet Head,1070.0,1.0,155.58259999999996,0.14540429906542052
Planfix,1070.0,6.0,0.3768999999999778,0.0003522429906541849
Flanders,1065.0,3.0,60.09119999999996,0.05642366197183095
ARMR,1058.0,4.0,157.94495999999995,0.14928635160680526
Glow & Handsome,1017.0,8.0,131.00548500000002,0.12881561946902656
Dirty Works,1000.0,2.0,0.09159999999997126,9.159999999997126e-05
Boldfit,999.0,1.0,152.39200000000005,0.1525445445445446
Black & Green,999.0,1.0,0.094600000000014,9.469469469470871e-05
Mungyo,990.0,1.0,0.9948000000000548,0.0010048484848485402
Mr & Mrs T,986.0,2.0,318.9932,0.32352251521298175
Dot & Key,975.0,1.0,0.9808000000000447,0.0010059487179487638
Wrigley's Hubba Bubba,960.0,4.0,288.01199999999994,0.30001249999999996
American Style,950.0,10.0,51.015000000000015,0.05370000000000002
Britvic,935.0,6.0,20.065700000000007,0.021460641711229952
Wicked Gourmet Kitchen By Mirai,900.0,2.0,3.59680000000003,0.003996444444444478
Schwarzkopf Professional,900.0,1.0,0.0847999999999729,9.422222222219211e-05
Phab,900.0,7.0,0.5072000000000116,0.0005635555555555685
Axion,900.0,9.0,171.0432,0.19004800000000002
Vee Fresh,900.0,3.0,0.8640000000000327,0.0009600000000000363
Astonish,897.0,3.0,0.6247999999999934,0.0006965440356744631
Rasoi Magic,874.085,18.0,143.344391,0.16399365164715102
VVV,831.0,3.0,104.25260999999998,0.12545440433212993
Batchelors,830.0,5.0,183.23999999999998,0.22077108433734938
Pink Harvest Farms,790.0,2.0,0.08640000000002601,0.00010936708860762787
Kelzai,750.0,2.0,0.7472000000000207,0.0009962666666666943
Thai Choice,750.0,2.0,5.491200000000049,0.007321600000000065
Solo,746.533,8.0,-23.369839999999968,-0.031304496921100565
Nourish Organics,720.0,2.0,0.7192000000000007,0.0009988888888888899
St. Dalfour,700.0,2.0,0.06799999999998363,9.714285714283376e-05
Hinohikari,700.0,1.0,2.0335000000000036,0.0029050000000000052
Nutraj,699.0,1.0,0.0,0.0
Cantina Mexicana,699.0,1.0,0.9823999999999842,0.0014054363376251563
Oriental Botanics,699.0,1.0,279.6044,0.4000062947067239
Coco Soul,698.0,2.0,0.7054999999999723,0.0010107449856733128
Artline,625.0,1.0,125.50240000000002,0.20080384000000004
Storite,605.0,1.0,154.995,0.2561900826446281
Jaspo,600.0,1.0,148.21339999999998,0.2470223333333333
Austin,600.0,6.0,0.6072000000000344,0.0010120000000000573
Deluxe Sequence,599.0,1.0,0.05560000000002674,9.282136894829172e-05
Stermay,599.0,1.0,131.59019999999998,0.21968313856427377
Basil,599.0,1.0,102.78640000000001,0.1715966611018364
NutraHi,597.0,3.0,0.0624000000000251,0.00010452261306536868
Krambals,594.0,6.0,0.0,0.0
After Eight,590.0,1.0,0.5900000000000318,0.001000000000000054
Morelli,575.0,1.0,0.05920000000003256,0.00010295652173918706
Fine Art,570.0,1.0,0.05999999999994543,0.0001052631578946411
Jolochip,567.0,3.0,-29.400000000000034,-0.05185185185185191
Mr.Hung,550.0,2.0,0.5503999999999678,0.0010007272727272142
Anmara,495.0,1.0,0.04959999999999809,0.00010020202020201634
Sharpie,485.0,1.0,0.0554000000000201,0.00011422680412375279
Reese's,480.0,2.0,0.0,0.0
Arfina,458.147,2.0,-41.79540000000003,-0.09122705157951494
KNG,454.0,2.0,71.29599999999999,0.1570396475770925
Cleno,450.0,3.0,157.49099999999999,0.34997999999999996
Youp,449.0,1.0,89.7962,0.19999153674832962
Keeros,440.0,1.0,-39.95400000000001,-0.09080454545454547
KeepSafe,428.0,2.0,84.00599999999997,0.19627570093457938
Aadhaar,426.0,3.0,29.100000000000023,0.06830985915492963
Lite GLO,425.0,1.0,84.45288,0.1987126588235294
Organ,419.0,1.0,0.039499999999975444,9.427207637225643e-05
kind,416.0,1.0,0.4239799999999718,0.0010191826923076246
Kraft Heinz,400.0,1.0,0.038970000000006166,9.742500000001542e-05
Ishka Farms,400.0,1.0,0.04450000000002774,0.00011125000000006936
Bean to Bark,399.0,1.0,0.04199999999997317,0.0001052631578946696
NewBy,388.0,1.0,0.03550000000001319,9.149484536085874e-05
Tulip,380.0,2.0,119.27999999999997,0.31389473684210517
Glo,380.0,1.0,380.0,1.0
Estuary,375.0,1.0,0.37362999999999147,0.000996346666666644
Raavi,373.0,2.0,245.76999999999998,0.6589008042895442
Nectar Fresh,368.0,2.0,135.17112,0.36731282608695653
Dole,360.0,1.0,12.898680000000013,0.035829666666666704
Tesco,350.0,1.0,0.035599999999988086,0.00010171428571425168
Le15,325.0,1.0,0.02800000000002001,8.615384615390772e-05
TYDIBOWL,322.0,3.0,7.012000000000015,0.021776397515527995
Sanpellegrino,320.0,1.0,0.3183999999999969,0.0009949999999999902
Garofalo,300.0,1.0,0.030399999999985994,0.00010133333333328665
BTS,300.0,1.0,0.032199999999988904,0.00010733333333329635
Choostix,300.0,1.0,0.032199999999988904,0.00010733333333329635
Mother Organic,300.0,2.0,0.0,0.0
Manna,298.0,2.0,0.0,0.0
Oreal,295.0,1.0,107.99498,0.36608467796610167
Nutty Gritties,285.0,1.0,10.204679999999996,0.03580589473684209
Sriraja Panich,260.0,1.0,0.26080000000001746,0.0010030769230769902
Trust,257.0,3.0,9.20469,0.03581591439688716
Smoor Bakeshop,250.0,1.0,0.0,0.0
Tarington House,249.0,1.0,89.0,0.357429718875502
As Chefs Cook,225.0,1.0,0.021199999999993224,9.422222222219211e-05
P & M's,220.0,2.0,43.99119999999999,0.19995999999999997
Mogu Mogu,210.0,3.0,0.0,0.0
Archies,199.0,1.0,0.025000000000005684,0.00012562814070354614
Khyati,190.0,2.0,0.020000000000010232,0.00010526315789479069
American Delight,180.0,2.0,9.657999999999987,0.053655555555555484
Vijay Ajay Kumar,180.0,1.0,30.596000000000004,0.1699777777777778
Lea & Perrins,175.0,1.0,26.24982,0.14999897142857144
Marico's,162.0,2.0,161.976,0.9998518518518519
Pantai,150.0,1.0,16.080000000000013,0.10720000000000009
Rioba,145.0,1.0,145.0,1.0
Yuzu,135.0,1.0,13.263000000000005,0.09824444444444448
Ferrero Raffaello,132.383,1.0,-22.61699999999999,-0.17084519915699137
Rio,125.0,1.0,71.9,0.5752
Parle 2in1 Eclairs,100.0,2.0,17.822524,0.17822524
RK Works,99.718,1.0,-5.2819999999999965,-0.05296937363364685
Elite,95.0,1.0,0.0,0.0
Maggi Fusian,78.0,2.0,8.91986,0.11435717948717948
Polo,67.0,1.0,0.0,0.0
Dev,65.0,1.0,12.997999999999998,0.19996923076923073
Bindu,51.0,3.0,27.0,0.5294117647058824
Sunfeast Bourbon,30.0,1.0,4.180796000000001,0.1393598666666667
Flipkart,18.0,9.0,10.08,0.56
Enfagrow,0.0,0.0,0.0,
La Americana,0.0,0.0,0.0,
